nThreads, rep, MatrixName, NRows, NCol, NZ, k, hackSize, time, err_rel, speedup, bandwidth, GFLOPS
0, 2, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 16, 0, 0.000003, 269.587773, 3.361400, 4.613670, 554.912274
0, 3, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 16, 0, 0.000003, 269.587773, 3.338127, 4.613670, 554.912274
0, 4, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 16, 0, 0.000003, 269.587773, 3.355925, 4.595752, 552.757258
0, 5, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 16, 0, 0.000003, 269.587773, 3.318401, 4.600219, 553.294442
0, 6, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 16, 0, 0.000003, 269.587773, 3.324431, 4.604693, 553.832670
0, 7, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 16, 0, 0.000003, 269.587773, 3.331022, 4.604693, 553.832670
0, 8, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 16, 0, 0.000003, 269.587773, 3.347703, 4.613670, 554.912274
0, 9, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 16, 0, 0.000003, 269.587773, 3.317841, 4.591295, 552.221117
0, 0, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 32, 0, 0.000005, 56.545486, 5.996737, 4.350850, 679.403359
0, 1, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 32, 0, 0.000005, 56.545486, 3.625132, 4.337909, 677.382513
0, 2, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 32, 0, 0.000005, 56.545486, 4.109856, 4.363869, 681.436252
0, 3, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 32, 0, 0.000005, 56.545486, 4.384425, 4.363869, 681.436252
0, 4, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 32, 0, 0.000005, 56.545486, 4.104142, 4.353448, 679.808976
0, 5, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 32, 0, 0.000005, 56.545486, 4.118647, 4.361259, 681.028691
0, 6, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 32, 0, 0.000005, 56.545486, 4.146157, 4.387500, 685.126368
0, 7, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 32, 0, 0.000005, 56.545486, 4.224704, 4.348256, 678.998226
0, 8, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 32, 0, 0.000005, 56.545486, 4.100462, 4.348256, 678.998226
0, 9, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 32, 0, 0.000005, 56.545486, 4.104157, 4.361259, 681.028691
0, 0, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 64, 0, 0.000010, 51.688043, 4.890373, 4.028839, 739.402613
0, 1, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 64, 0, 0.000010, 51.688043, 4.523264, 4.030148, 739.642758
0, 2, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 64, 0, 0.000010, 51.688043, 4.522469, 4.026225, 738.922789
0, 3, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 64, 0, 0.000010, 51.688043, 4.513059, 4.030148, 739.642758
0, 4, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 64, 0, 0.000010, 51.688043, 4.469122, 3.987412, 731.799498
0, 5, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 64, 0, 0.000010, 51.688043, 4.492735, 4.006724, 735.343865
0, 6, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 64, 0, 0.000010, 51.688043, 4.487664, 4.001556, 734.395333
0, 7, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 64, 0, 0.000010, 51.688043, 4.625467, 4.036703, 740.845830
0, 8, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 64, 0, 0.000010, 51.688043, 4.486329, 4.014502, 736.771267
0, 9, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 64, 0, 0.000010, 51.688043, 4.495813, 4.018402, 737.487047
0, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 3, 0, 0.000002, 73.037105, 1.183453, 4.641331, 202.243121
0, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 3, 0, 0.000002, 73.037105, 1.268680, 4.897262, 213.395123
0, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 3, 0, 0.000002, 73.037105, 1.273958, 4.956354, 215.970028
0, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 3, 0, 0.000002, 73.037105, 1.319714, 4.919255, 214.353473
0, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 3, 0, 0.000002, 73.037105, 1.201800, 4.674342, 203.681544
0, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 3, 0, 0.000002, 73.037105, 1.233264, 4.825349, 210.261562
0, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 3, 0, 0.000002, 73.037105, 1.230161, 4.790179, 208.729050
0, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 3, 0, 0.000002, 73.037105, 1.283324, 4.825349, 210.261562
0, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 3, 0, 0.000002, 73.037105, 1.207436, 4.687678, 204.262666
0, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 3, 0, 0.000002, 73.037105, 1.260546, 4.926630, 214.674845
0, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 4, 0, 0.000003, 76.022612, 1.730209, 3.576872, 199.913613
0, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 4, 0, 0.000002, 76.022612, 1.668308, 4.737743, 264.795416
0, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 4, 0, 0.000002, 76.022612, 1.609077, 4.784191, 267.391448
0, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 4, 0, 0.000002, 76.022612, 1.602313, 4.770828, 266.644560
0, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 4, 0, 0.000002, 76.022612, 1.581448, 4.817930, 269.277156
0, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 4, 0, 0.000002, 76.022612, 1.598926, 4.872914, 272.350221
0, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 4, 0, 0.000002, 76.022612, 1.546810, 4.731181, 264.428661
0, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 4, 0, 0.000002, 76.022612, 1.519107, 4.641185, 259.398771
0, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 4, 0, 0.000002, 76.022612, 1.531233, 4.672931, 261.173058
0, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 4, 0, 0.000002, 76.022612, 1.562500, 4.666547, 260.816262
0, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 0, 0.000003, 93.642632, 3.373139, 4.090761, 396.917883
0, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 0, 0.000003, 93.642632, 2.435999, 4.268235, 414.137754
0, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 0, 0.000003, 93.642632, 2.353259, 4.116436, 399.408994
0, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 0, 0.000003, 93.642632, 2.550901, 4.199907, 407.508015
0, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 0, 0.000003, 93.642632, 2.554442, 4.518154, 438.386913
0, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 0, 0.000003, 93.642632, 2.550424, 4.523348, 438.890810
0, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 0, 0.000003, 93.642632, 2.306599, 4.069609, 394.865552
0, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 0, 0.000003, 93.642632, 2.117090, 3.719577, 360.902638
0, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 0, 0.000003, 93.642632, 2.415847, 4.236074, 411.017235
0, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 0, 0.000003, 93.642632, 2.569436, 4.502646, 436.882141
0, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 0, 0.000003, 126.978807, 4.726767, 4.388879, 564.288152
0, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 0, 0.000003, 126.978807, 3.502958, 4.679320, 601.630794
0, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 0, 0.000003, 126.978807, 3.717808, 4.616282, 593.525898
0, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 0, 0.000003, 126.978807, 3.494276, 4.718975, 606.729325
0, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 0, 0.000003, 126.978807, 3.525086, 4.694112, 603.532661
0, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 0, 0.000003, 126.978807, 3.514849, 4.708998, 605.446627
0, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 0, 0.000003, 126.978807, 3.562227, 4.689171, 602.897358
0, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 0, 0.000003, 126.978807, 3.535277, 4.728994, 608.017507
0, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 0, 0.000003, 126.978807, 3.456370, 4.635497, 595.996368
0, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 0, 0.000003, 126.978807, 3.526582, 4.728994, 608.017507
0, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 0, 0.000003, 92.338795, 6.149677, 4.810554, 738.559025
0, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 0, 0.000003, 92.338795, 4.268587, 4.819877, 739.990352
0, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 0, 0.000003, 92.338795, 4.173233, 4.728244, 725.922069
0, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 0, 0.000003, 92.338795, 4.250562, 4.810554, 738.559025
0, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 0, 0.000003, 92.338795, 4.271511, 4.829235, 741.427153
0, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 0, 0.000003, 92.338795, 4.253668, 4.833928, 742.147691
0, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 0, 0.000003, 92.338795, 4.236833, 4.805906, 737.845436
0, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 0, 0.000003, 92.338795, 4.316882, 4.843342, 743.592975
0, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 0, 0.000003, 92.338795, 4.250964, 4.810554, 738.559025
0, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 0, 0.000003, 92.338795, 4.277211, 4.848063, 744.317730
0, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 0, 0.000005, 123.791638, 7.524224, 4.271177, 925.099940
0, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 0, 0.000005, 123.791638, 5.406570, 4.271177, 925.099940
0, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 0, 0.000005, 123.791638, 5.295755, 4.284151, 927.910107
0, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 0, 0.000005, 123.791638, 5.304413, 4.294587, 930.170497
0, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 0, 0.000005, 123.791638, 5.297400, 4.276357, 926.221962
0, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 0, 0.000005, 123.791638, 5.258156, 4.237808, 917.872606
0, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 0, 0.000005, 123.791638, 5.230588, 4.242908, 918.977155
0, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 0, 0.000005, 123.791638, 5.315408, 4.302448, 931.873080
0, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 0, 0.000005, 123.791638, 5.312255, 4.289363, 929.038960
0, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 0, 0.000005, 123.791638, 5.255921, 4.263430, 923.421995
0, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 0, 0.000010, 92.741103, 6.360208, 3.676809, 1002.191625
0, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 0, 0.000010, 92.741103, 5.735672, 3.688911, 1005.490427
0, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 0, 0.000010, 92.741103, 5.730555, 3.673193, 1001.206179
0, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 0, 0.000010, 92.741103, 5.743434, 3.684061, 1004.168273
0, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 0, 0.000010, 92.741103, 5.760546, 3.685272, 1004.498485
0, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 0, 0.000010, 92.741103, 5.740555, 3.684061, 1004.168273
0, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 0, 0.000010, 92.741103, 5.736577, 3.688911, 1005.490427
0, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 0, 0.000010, 92.741103, 5.744904, 3.690126, 1005.821510
0, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 0, 0.000010, 92.741103, 5.762775, 3.696211, 1007.480199
0, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 0, 0.000010, 92.741103, 5.751594, 3.690126, 1005.821510
0, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 0, 0.000002, 60.679286, 1.520545, 6.545851, 271.946803
0, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 0, 0.000002, 60.679286, 1.654202, 6.736971, 279.886871
0, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 0, 0.000002, 60.679286, 1.505387, 6.436297, 267.395402
0, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 0, 0.000002, 60.679286, 1.656461, 6.776542, 281.530835
0, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 0, 0.000002, 60.679286, 1.586761, 6.659199, 276.655852
0, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 0, 0.000002, 60.679286, 1.598116, 6.640036, 275.859714
0, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 0, 0.000002, 60.679286, 1.532708, 6.583203, 273.498580
0, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 0, 0.000002, 60.679286, 1.525035, 6.555149, 272.333094
0, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 0, 0.000002, 60.679286, 1.547644, 6.678473, 277.456575
0, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 0, 0.000002, 60.679286, 1.617422, 6.736971, 279.886871
0, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 0, 0.000002, 54.020559, 3.001642, 6.876522, 362.082142
0, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 0, 0.000002, 54.020559, 2.049090, 6.896058, 363.110793
0, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 0, 0.000002, 54.020559, 2.055292, 6.925571, 364.664774
0, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 0, 0.000002, 54.020559, 2.326494, 7.389384, 389.086760
0, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 0, 0.000002, 54.020559, 1.986942, 6.771025, 356.527203
0, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 0, 0.000002, 54.020559, 2.139514, 7.192333, 378.711101
0, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 0, 0.000002, 54.020559, 2.270048, 7.526860, 396.325568
0, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 0, 0.000002, 54.020559, 2.062704, 6.896058, 363.110793
0, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 0, 0.000002, 54.020559, 2.039479, 6.876522, 362.082142
0, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 0, 0.000002, 54.020559, 2.201324, 7.423280, 390.871575
0, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 0, 0.000002, 64.098600, 5.627787, 7.483687, 657.992296
0, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 0, 0.000002, 64.098600, 3.856218, 7.483687, 657.992296
0, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 0, 0.000002, 64.098600, 3.859979, 7.493331, 658.840230
0, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 0, 0.000002, 64.098600, 3.854026, 7.483687, 657.992296
0, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 0, 0.000002, 64.098600, 3.853657, 7.493331, 658.840230
0, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 0, 0.000002, 64.098600, 3.862902, 7.474068, 657.146541
0, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 0, 0.000002, 64.098600, 3.853821, 7.483687, 657.992296
0, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 0, 0.000002, 64.098600, 3.873298, 7.522413, 661.397148
0, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 0, 0.000003, 64.098600, 3.329898, 6.432328, 565.553088
0, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 0, 0.000003, 64.098600, 3.860486, 7.435837, 653.785152
0, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 0, 0.000003, 48.364451, 6.166057, 6.458365, 731.067715
0, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 0, 0.000003, 48.364451, 4.252278, 6.439948, 728.982905
0, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 0, 0.000003, 48.364451, 4.262167, 6.458365, 731.067715
0, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 0, 0.000003, 48.364451, 4.234348, 6.433832, 728.290608
0, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 0, 0.000003, 48.364451, 4.222002, 6.373307, 721.439360
0, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 0, 0.000003, 48.364451, 4.243590, 6.433832, 728.290608
0, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 0, 0.000003, 48.364451, 4.232621, 6.421635, 726.909952
0, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 0, 0.000003, 48.364451, 4.261580, 6.476888, 733.164402
0, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 0, 0.000003, 48.364451, 4.243723, 6.409484, 725.534521
0, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 0, 0.000003, 48.364451, 4.255460, 6.464528, 731.765304
0, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 0, 0.000004, 72.176783, 7.337535, 6.633640, 876.946803
0, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 0, 0.000004, 72.176783, 4.993687, 6.521775, 862.158552
0, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 0, 0.000004, 72.176783, 5.021885, 6.532791, 863.614827
0, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 0, 0.000004, 72.176783, 5.061486, 6.571644, 868.751063
0, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 0, 0.000004, 72.176783, 5.380569, 6.560496, 867.277344
0, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 0, 0.000004, 72.176783, 5.027582, 6.554936, 866.542357
0, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 0, 0.000004, 72.176783, 5.041138, 6.577232, 869.489803
0, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 0, 0.000004, 72.176783, 5.070060, 6.588437, 870.971057
0, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 0, 0.000004, 72.176783, 5.047973, 6.594054, 871.713579
0, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 0, 0.000004, 72.176783, 5.029797, 6.560496, 867.277344
0, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 32, 0, 0.000005, 93.470914, 8.323151, 6.910343, 1220.919440
0, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 32, 0, 0.000005, 93.470914, 7.034801, 6.885678, 1216.561575
0, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 32, 0, 0.000005, 93.470914, 7.038550, 6.897989, 1218.736612
0, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 32, 0, 0.000005, 93.470914, 7.029569, 6.885678, 1216.561575
0, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 32, 0, 0.000005, 93.470914, 7.022123, 6.861188, 1212.234708
0, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 32, 0, 0.000005, 93.470914, 7.060398, 6.902102, 1219.463354
0, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 32, 0, 0.000005, 93.470914, 7.013348, 6.885678, 1216.561575
0, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 32, 0, 0.000005, 93.470914, 6.998397, 6.881584, 1215.838286
0, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 32, 0, 0.000005, 93.470914, 7.092500, 6.939343, 1226.043157
0, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 32, 0, 0.000005, 93.470914, 7.028423, 6.914471, 1221.648704
0, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 64, 0, 0.000010, 64.858753, 8.493158, 6.022779, 1279.349432
0, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 64, 0, 0.000010, 64.858753, 7.378538, 6.024664, 1279.749732
0, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 64, 0, 0.000010, 64.858753, 7.359336, 6.039782, 1282.961080
0, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 64, 0, 0.000010, 64.858753, 7.411614, 6.041677, 1283.363644
0, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 64, 0, 0.000010, 64.858753, 7.369659, 6.020896, 1278.949382
0, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 64, 0, 0.000010, 64.858753, 7.385182, 6.045471, 1284.169530
0, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 64, 0, 0.000010, 64.858753, 7.427442, 6.053073, 1285.784342
0, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 64, 0, 0.000010, 64.858753, 7.433724, 6.072162, 1289.839195
0, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 64, 0, 0.000010, 64.858753, 7.405099, 6.043573, 1283.766460
0, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 64, 0, 0.000010, 64.858753, 7.422700, 6.035995, 1282.156709
0, 0, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 3, 0, 0.000004, 69.281704, 3.754478, 14.425707, 649.207392
0, 1, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 3, 0, 0.000004, 69.281704, 3.754161, 14.264397, 641.947890
0, 2, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 3, 0, 0.000004, 69.281704, 3.489896, 13.357535, 601.135915
0, 3, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 3, 0, 0.000004, 69.281704, 3.359402, 12.848220, 578.214932
0, 4, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 3, 0, 0.000004, 69.281704, 3.720889, 14.264397, 641.947890
0, 5, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 3, 0, 0.000004, 69.281704, 3.357047, 12.792998, 575.729749
0, 6, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 3, 0, 0.000004, 69.281704, 3.698061, 14.095521, 634.347876
0, 7, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 3, 0, 0.000004, 69.281704, 3.822171, 14.590707, 656.632962
0, 8, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 3, 0, 0.000004, 69.281704, 3.801311, 14.460749, 650.784427
0, 9, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 3, 0, 0.000004, 69.281704, 3.372722, 12.866733, 579.048101
0, 0, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 4, 0, 0.000004, 75.582684, 6.717826, 13.575019, 790.283944
0, 1, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 4, 0, 0.000004, 75.582684, 4.547679, 13.565015, 789.701564
0, 2, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 4, 0, 0.000004, 75.582684, 4.526240, 13.525147, 787.380601
0, 3, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 4, 0, 0.000004, 75.582684, 4.561917, 13.635351, 793.796276
0, 4, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 4, 0, 0.000004, 75.582684, 4.553869, 13.605118, 792.036182
0, 5, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 4, 0, 0.000004, 75.582684, 4.511556, 13.465782, 783.924625
0, 6, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 4, 0, 0.000004, 75.582684, 5.016392, 13.485512, 785.073241
